"Date","Start","End","Germany/Luxembourg [€/MWh]"
"Oct 11, 2022","11:00 PM","12:00 AM","258.54"
"Oct 12, 2022","12:00 AM","1:00 AM","236.57"
"Oct 12, 2022","1:00 AM","2:00 AM","222.21"
"Oct 12, 2022","2:00 AM","3:00 AM","207.56"
"Oct 12, 2022","3:00 AM","4:00 AM","198.99"
"Oct 12, 2022","4:00 AM","5:00 AM","219.90"
"Oct 12, 2022","5:00 AM","6:00 AM","240.68"
"Oct 12, 2022","6:00 AM","7:00 AM","307.75"
"Oct 12, 2022","7:00 AM","8:00 AM","480.12"
"Oct 12, 2022","8:00 AM","9:00 AM","479.30"
"Oct 12, 2022","9:00 AM","10:00 AM","334.03"
"Oct 12, 2022","10:00 AM","11:00 AM","283.73"
"Oct 12, 2022","11:00 AM","12:00 PM","232.08"
"Oct 12, 2022","12:00 PM","1:00 PM","213.64"
"Oct 12, 2022","1:00 PM","2:00 PM","217.90"
"Oct 12, 2022","2:00 PM","3:00 PM","217.58"
"Oct 12, 2022","3:00 PM","4:00 PM","224.31"
"Oct 12, 2022","4:00 PM","5:00 PM","241.53"
"Oct 12, 2022","5:00 PM","6:00 PM","295.09"
"Oct 12, 2022","6:00 PM","7:00 PM","378.40"
"Oct 12, 2022","7:00 PM","8:00 PM","479.97"
"Oct 12, 2022","8:00 PM","9:00 PM","324.38"
"Oct 12, 2022","9:00 PM","10:00 PM","273.02"
"Oct 12, 2022","10:00 PM","11:00 PM","243.55"
"Oct 12, 2022","11:00 PM","12:00 AM","228.57"
"Oct 13, 2022","12:00 AM","1:00 AM","218.66"
"Oct 13, 2022","1:00 AM","2:00 AM","210.00"
"Oct 13, 2022","2:00 AM","3:00 AM","193.80"
"Oct 13, 2022","3:00 AM","4:00 AM","182.96"
"Oct 13, 2022","4:00 AM","5:00 AM","195.02"
"Oct 13, 2022","5:00 AM","6:00 AM","218.46"
"Oct 13, 2022","6:00 AM","7:00 AM","257.47"
"Oct 13, 2022","7:00 AM","8:00 AM","285.81"
"Oct 13, 2022","8:00 AM","9:00 AM","332.53"
"Oct 13, 2022","9:00 AM","10:00 AM","301.56"
"Oct 13, 2022","10:00 AM","11:00 AM","280.05"
"Oct 13, 2022","11:00 AM","12:00 PM","277.70"
"Oct 13, 2022","12:00 PM","1:00 PM","262.70"
"Oct 13, 2022","1:00 PM","2:00 PM","254.99"
"Oct 13, 2022","2:00 PM","3:00 PM","255.00"
"Oct 13, 2022","3:00 PM","4:00 PM","263.58"
"Oct 13, 2022","4:00 PM","5:00 PM","267.05"
"Oct 13, 2022","5:00 PM","6:00 PM","292.35"
"Oct 13, 2022","6:00 PM","7:00 PM","319.66"
"Oct 13, 2022","7:00 PM","8:00 PM","343.70"
"Oct 13, 2022","8:00 PM","9:00 PM","290.10"
"Oct 13, 2022","9:00 PM","10:00 PM","248.54"
"Oct 13, 2022","10:00 PM","11:00 PM","225.19"
"Oct 13, 2022","11:00 PM","12:00 AM","202.06"
"Oct 14, 2022","12:00 AM","1:00 AM","231.32"
"Oct 14, 2022","1:00 AM","2:00 AM","219.60"
"Oct 14, 2022","2:00 AM","3:00 AM","212.12"
"Oct 14, 2022","3:00 AM","4:00 AM","211.62"
"Oct 14, 2022","4:00 AM","5:00 AM","218.92"
"Oct 14, 2022","5:00 AM","6:00 AM","229.49"
"Oct 14, 2022","6:00 AM","7:00 AM","278.37"
"Oct 14, 2022","7:00 AM","8:00 AM","350.00"
"Oct 14, 2022","8:00 AM","9:00 AM","412.65"
"Oct 14, 2022","9:00 AM","10:00 AM","327.39"
"Oct 14, 2022","10:00 AM","11:00 AM","297.26"
"Oct 14, 2022","11:00 AM","12:00 PM","282.41"
"Oct 14, 2022","12:00 PM","1:00 PM","262.01"
"Oct 14, 2022","1:00 PM","2:00 PM","238.37"
"Oct 14, 2022","2:00 PM","3:00 PM","221.42"
"Oct 14, 2022","3:00 PM","4:00 PM","242.69"
"Oct 14, 2022","4:00 PM","5:00 PM","258.60"
"Oct 14, 2022","5:00 PM","6:00 PM","274.00"
"Oct 14, 2022","6:00 PM","7:00 PM","290.00"
"Oct 14, 2022","7:00 PM","8:00 PM","299.30"
"Oct 14, 2022","8:00 PM","9:00 PM","266.99"
"Oct 14, 2022","9:00 PM","10:00 PM","217.94"
"Oct 14, 2022","10:00 PM","11:00 PM","220.03"
"Oct 14, 2022","11:00 PM","12:00 AM","193.00"
"Oct 15, 2022","12:00 AM","1:00 AM","191.76"
"Oct 15, 2022","1:00 AM","2:00 AM","174.00"
"Oct 15, 2022","2:00 AM","3:00 AM","163.80"
"Oct 15, 2022","3:00 AM","4:00 AM","144.74"
"Oct 15, 2022","4:00 AM","5:00 AM","139.90"
"Oct 15, 2022","5:00 AM","6:00 AM","133.36"
"Oct 15, 2022","6:00 AM","7:00 AM","147.49"
"Oct 15, 2022","7:00 AM","8:00 AM","159.44"
"Oct 15, 2022","8:00 AM","9:00 AM","186.62"
"Oct 15, 2022","9:00 AM","10:00 AM","199.33"
"Oct 15, 2022","10:00 AM","11:00 AM","185.09"
"Oct 15, 2022","11:00 AM","12:00 PM","160.00"
"Oct 15, 2022","12:00 PM","1:00 PM","144.91"
"Oct 15, 2022","1:00 PM","2:00 PM","136.57"
"Oct 15, 2022","2:00 PM","3:00 PM","118.78"
"Oct 15, 2022","3:00 PM","4:00 PM","120.00"
"Oct 15, 2022","4:00 PM","5:00 PM","133.21"
"Oct 15, 2022","5:00 PM","6:00 PM","169.45"
"Oct 15, 2022","6:00 PM","7:00 PM","184.83"
"Oct 15, 2022","7:00 PM","8:00 PM","195.73"
"Oct 15, 2022","8:00 PM","9:00 PM","158.04"
"Oct 15, 2022","9:00 PM","10:00 PM","143.39"
"Oct 15, 2022","10:00 PM","11:00 PM","140.08"
"Oct 15, 2022","11:00 PM","12:00 AM","128.71"
"Oct 16, 2022","12:00 AM","1:00 AM","76.54"
"Oct 16, 2022","1:00 AM","2:00 AM","67.90"
"Oct 16, 2022","2:00 AM","3:00 AM","65.99"
"Oct 16, 2022","3:00 AM","4:00 AM","69.44"
"Oct 16, 2022","4:00 AM","5:00 AM","79.12"
"Oct 16, 2022","5:00 AM","6:00 AM","75.55"
"Oct 16, 2022","6:00 AM","7:00 AM","71.40"
"Oct 16, 2022","7:00 AM","8:00 AM","75.95"
"Oct 16, 2022","8:00 AM","9:00 AM","87.58"
"Oct 16, 2022","9:00 AM","10:00 AM","84.83"
"Oct 16, 2022","10:00 AM","11:00 AM","75.32"
"Oct 16, 2022","11:00 AM","12:00 PM","67.51"
"Oct 16, 2022","12:00 PM","1:00 PM","51.01"
"Oct 16, 2022","1:00 PM","2:00 PM","12.49"
"Oct 16, 2022","2:00 PM","3:00 PM","16.74"
"Oct 16, 2022","3:00 PM","4:00 PM","64.99"
"Oct 16, 2022","4:00 PM","5:00 PM","75.44"
"Oct 16, 2022","5:00 PM","6:00 PM","168.01"
"Oct 16, 2022","6:00 PM","7:00 PM","195.27"
"Oct 16, 2022","7:00 PM","8:00 PM","222.87"
"Oct 16, 2022","8:00 PM","9:00 PM","177.16"
"Oct 16, 2022","9:00 PM","10:00 PM","144.96"
"Oct 16, 2022","10:00 PM","11:00 PM","140.04"
"Oct 16, 2022","11:00 PM","12:00 AM","134.55"
"Oct 17, 2022","12:00 AM","1:00 AM","128.31"
"Oct 17, 2022","1:00 AM","2:00 AM","114.41"
"Oct 17, 2022","2:00 AM","3:00 AM","105.65"
"Oct 17, 2022","3:00 AM","4:00 AM","89.64"
"Oct 17, 2022","4:00 AM","5:00 AM","86.14"
"Oct 17, 2022","5:00 AM","6:00 AM","108.44"
"Oct 17, 2022","6:00 AM","7:00 AM","129.28"
"Oct 17, 2022","7:00 AM","8:00 AM","158.64"
"Oct 17, 2022","8:00 AM","9:00 AM","182.42"
"Oct 17, 2022","9:00 AM","10:00 AM","161.10"
"Oct 17, 2022","10:00 AM","11:00 AM","128.32"
"Oct 17, 2022","11:00 AM","12:00 PM","128.92"
"Oct 17, 2022","12:00 PM","1:00 PM","117.49"
"Oct 17, 2022","1:00 PM","2:00 PM","117.64"
"Oct 17, 2022","2:00 PM","3:00 PM","123.27"
"Oct 17, 2022","3:00 PM","4:00 PM","139.38"
"Oct 17, 2022","4:00 PM","5:00 PM","169.71"
"Oct 17, 2022","5:00 PM","6:00 PM","222.32"
"Oct 17, 2022","6:00 PM","7:00 PM","266.23"
"Oct 17, 2022","7:00 PM","8:00 PM","272.22"
"Oct 17, 2022","8:00 PM","9:00 PM","229.93"
"Oct 17, 2022","9:00 PM","10:00 PM","175.42"
"Oct 17, 2022","10:00 PM","11:00 PM","162.65"
"Oct 17, 2022","11:00 PM","12:00 AM","145.02"
"Oct 18, 2022","12:00 AM","1:00 AM","141.64"
"Oct 18, 2022","1:00 AM","2:00 AM","135.71"
"Oct 18, 2022","2:00 AM","3:00 AM","140.35"
"Oct 18, 2022","3:00 AM","4:00 AM","139.95"
"Oct 18, 2022","4:00 AM","5:00 AM","150.30"
"Oct 18, 2022","5:00 AM","6:00 AM","149.51"
"Oct 18, 2022","6:00 AM","7:00 AM","198.47"
"Oct 18, 2022","7:00 AM","8:00 AM","258.73"
"Oct 18, 2022","8:00 AM","9:00 AM","277.30"
"Oct 18, 2022","9:00 AM","10:00 AM","242.16"
"Oct 18, 2022","10:00 AM","11:00 AM","201.96"
"Oct 18, 2022","11:00 AM","12:00 PM","180.01"
"Oct 18, 2022","12:00 PM","1:00 PM","167.15"
"Oct 18, 2022","1:00 PM","2:00 PM","152.92"
"Oct 18, 2022","2:00 PM","3:00 PM","145.93"
"Oct 18, 2022","3:00 PM","4:00 PM","153.57"
"Oct 18, 2022","4:00 PM","5:00 PM","158.83"
"Oct 18, 2022","5:00 PM","6:00 PM","219.78"
"Oct 18, 2022","6:00 PM","7:00 PM","245.16"
"Oct 18, 2022","7:00 PM","8:00 PM","251.43"
"Oct 18, 2022","8:00 PM","9:00 PM","201.05"
"Oct 18, 2022","9:00 PM","10:00 PM","167.09"
"Oct 18, 2022","10:00 PM","11:00 PM","163.29"
"Oct 18, 2022","11:00 PM","12:00 AM","153.92"
"Oct 19, 2022","12:00 AM","1:00 AM","131.62"
"Oct 19, 2022","1:00 AM","2:00 AM","125.18"
"Oct 19, 2022","2:00 AM","3:00 AM","121.42"
"Oct 19, 2022","3:00 AM","4:00 AM","125.12"
"Oct 19, 2022","4:00 AM","5:00 AM","133.18"
"Oct 19, 2022","5:00 AM","6:00 AM","148.60"
"Oct 19, 2022","6:00 AM","7:00 AM","169.43"
"Oct 19, 2022","7:00 AM","8:00 AM","240.65"
"Oct 19, 2022","8:00 AM","9:00 AM","247.74"
"Oct 19, 2022","9:00 AM","10:00 AM","216.69"
"Oct 19, 2022","10:00 AM","11:00 AM","187.31"
"Oct 19, 2022","11:00 AM","12:00 PM","174.76"
"Oct 19, 2022","12:00 PM","1:00 PM","152.62"
"Oct 19, 2022","1:00 PM","2:00 PM","148.19"
"Oct 19, 2022","2:00 PM","3:00 PM","142.48"
"Oct 19, 2022","3:00 PM","4:00 PM","151.26"
"Oct 19, 2022","4:00 PM","5:00 PM","168.93"
"Oct 19, 2022","5:00 PM","6:00 PM","197.84"
"Oct 19, 2022","6:00 PM","7:00 PM","240.16"
"Oct 19, 2022","7:00 PM","8:00 PM","226.92"
"Oct 19, 2022","8:00 PM","9:00 PM","166.50"
"Oct 19, 2022","9:00 PM","10:00 PM","146.57"
"Oct 19, 2022","10:00 PM","11:00 PM","148.15"
"Oct 19, 2022","11:00 PM","12:00 AM","131.57"
"Oct 20, 2022","12:00 AM","1:00 AM","127.53"
"Oct 20, 2022","1:00 AM","2:00 AM","114.89"
"Oct 20, 2022","2:00 AM","3:00 AM","77.39"
"Oct 20, 2022","3:00 AM","4:00 AM","76.02"
"Oct 20, 2022","4:00 AM","5:00 AM","71.97"
"Oct 20, 2022","5:00 AM","6:00 AM","112.34"
"Oct 20, 2022","6:00 AM","7:00 AM","149.52"
"Oct 20, 2022","7:00 AM","8:00 AM","172.71"
"Oct 20, 2022","8:00 AM","9:00 AM","195.81"
"Oct 20, 2022","9:00 AM","10:00 AM","167.65"
"Oct 20, 2022","10:00 AM","11:00 AM","167.41"
"Oct 20, 2022","11:00 AM","12:00 PM","155.51"
"Oct 20, 2022","12:00 PM","1:00 PM","132.20"
"Oct 20, 2022","1:00 PM","2:00 PM","129.66"
"Oct 20, 2022","2:00 PM","3:00 PM","130.30"
"Oct 20, 2022","3:00 PM","4:00 PM","138.61"
"Oct 20, 2022","4:00 PM","5:00 PM","149.14"
"Oct 20, 2022","5:00 PM","6:00 PM","169.34"
"Oct 20, 2022","6:00 PM","7:00 PM","177.68"
"Oct 20, 2022","7:00 PM","8:00 PM","184.05"
"Oct 20, 2022","8:00 PM","9:00 PM","167.18"
"Oct 20, 2022","9:00 PM","10:00 PM","141.48"
"Oct 20, 2022","10:00 PM","11:00 PM","132.73"
"Oct 20, 2022","11:00 PM","12:00 AM","124.11"
"Oct 21, 2022","12:00 AM","1:00 AM","131.73"
"Oct 21, 2022","1:00 AM","2:00 AM","118.62"
"Oct 21, 2022","2:00 AM","3:00 AM","113.36"
"Oct 21, 2022","3:00 AM","4:00 AM","111.01"
"Oct 21, 2022","4:00 AM","5:00 AM","115.97"
"Oct 21, 2022","5:00 AM","6:00 AM","136.36"
"Oct 21, 2022","6:00 AM","7:00 AM","155.77"
"Oct 21, 2022","7:00 AM","8:00 AM","180.85"
"Oct 21, 2022","8:00 AM","9:00 AM","194.58"
"Oct 21, 2022","9:00 AM","10:00 AM","194.62"
"Oct 21, 2022","10:00 AM","11:00 AM","181.74"
"Oct 21, 2022","11:00 AM","12:00 PM","177.96"
"Oct 21, 2022","12:00 PM","1:00 PM","174.07"
"Oct 21, 2022","1:00 PM","2:00 PM","166.50"
"Oct 21, 2022","2:00 PM","3:00 PM","168.96"
"Oct 21, 2022","3:00 PM","4:00 PM","171.07"
"Oct 21, 2022","4:00 PM","5:00 PM","178.83"
"Oct 21, 2022","5:00 PM","6:00 PM","197.18"
"Oct 21, 2022","6:00 PM","7:00 PM","201.49"
"Oct 21, 2022","7:00 PM","8:00 PM","209.94"
"Oct 21, 2022","8:00 PM","9:00 PM","179.04"
"Oct 21, 2022","9:00 PM","10:00 PM","164.60"
"Oct 21, 2022","10:00 PM","11:00 PM","155.34"
"Oct 21, 2022","11:00 PM","12:00 AM","143.21"
"Oct 22, 2022","12:00 AM","1:00 AM","143.22"
"Oct 22, 2022","1:00 AM","2:00 AM","132.71"
"Oct 22, 2022","2:00 AM","3:00 AM","129.03"
"Oct 22, 2022","3:00 AM","4:00 AM","132.49"
"Oct 22, 2022","4:00 AM","5:00 AM","132.74"
"Oct 22, 2022","5:00 AM","6:00 AM","134.90"
"Oct 22, 2022","6:00 AM","7:00 AM","133.80"
"Oct 22, 2022","7:00 AM","8:00 AM","141.20"
"Oct 22, 2022","8:00 AM","9:00 AM","145.49"
"Oct 22, 2022","9:00 AM","10:00 AM","145.60"
"Oct 22, 2022","10:00 AM","11:00 AM","140.45"
"Oct 22, 2022","11:00 AM","12:00 PM","132.35"
"Oct 22, 2022","12:00 PM","1:00 PM","129.14"
"Oct 22, 2022","1:00 PM","2:00 PM","121.17"
"Oct 22, 2022","2:00 PM","3:00 PM","114.85"
"Oct 22, 2022","3:00 PM","4:00 PM","116.80"
"Oct 22, 2022","4:00 PM","5:00 PM","132.80"
"Oct 22, 2022","5:00 PM","6:00 PM","159.12"
"Oct 22, 2022","6:00 PM","7:00 PM","179.13"
"Oct 22, 2022","7:00 PM","8:00 PM","183.23"
"Oct 22, 2022","8:00 PM","9:00 PM","164.16"
"Oct 22, 2022","9:00 PM","10:00 PM","143.00"
"Oct 22, 2022","10:00 PM","11:00 PM","137.01"
"Oct 22, 2022","11:00 PM","12:00 AM","132.42"
"Oct 23, 2022","12:00 AM","1:00 AM","110.66"
"Oct 23, 2022","1:00 AM","2:00 AM","99.15"
"Oct 23, 2022","2:00 AM","3:00 AM","93.54"
"Oct 23, 2022","3:00 AM","4:00 AM","90.00"
"Oct 23, 2022","4:00 AM","5:00 AM","92.21"
"Oct 23, 2022","5:00 AM","6:00 AM","88.55"
"Oct 23, 2022","6:00 AM","7:00 AM","104.80"
"Oct 23, 2022","7:00 AM","8:00 AM","110.00"
"Oct 23, 2022","8:00 AM","9:00 AM","121.46"
"Oct 23, 2022","9:00 AM","10:00 AM","114.86"
"Oct 23, 2022","10:00 AM","11:00 AM","96.00"
"Oct 23, 2022","11:00 AM","12:00 PM","93.23"
"Oct 23, 2022","12:00 PM","1:00 PM","83.47"
"Oct 23, 2022","1:00 PM","2:00 PM","76.17"
"Oct 23, 2022","2:00 PM","3:00 PM","78.31"
"Oct 23, 2022","3:00 PM","4:00 PM","80.02"
"Oct 23, 2022","4:00 PM","5:00 PM","89.23"
"Oct 23, 2022","5:00 PM","6:00 PM","103.87"
"Oct 23, 2022","6:00 PM","7:00 PM","112.44"
"Oct 23, 2022","7:00 PM","8:00 PM","115.49"
"Oct 23, 2022","8:00 PM","9:00 PM","102.98"
"Oct 23, 2022","9:00 PM","10:00 PM","87.33"
"Oct 23, 2022","10:00 PM","11:00 PM","80.71"
"Oct 23, 2022","11:00 PM","12:00 AM","73.53"
"Oct 24, 2022","12:00 AM","1:00 AM","52.81"
"Oct 24, 2022","1:00 AM","2:00 AM","49.82"
"Oct 24, 2022","2:00 AM","3:00 AM","38.08"
"Oct 24, 2022","3:00 AM","4:00 AM","25.08"
"Oct 24, 2022","4:00 AM","5:00 AM","38.07"
"Oct 24, 2022","5:00 AM","6:00 AM","52.33"
"Oct 24, 2022","6:00 AM","7:00 AM","68.29"
"Oct 24, 2022","7:00 AM","8:00 AM","103.69"
"Oct 24, 2022","8:00 AM","9:00 AM","122.10"
"Oct 24, 2022","9:00 AM","10:00 AM","108.91"
"Oct 24, 2022","10:00 AM","11:00 AM","104.75"
"Oct 24, 2022","11:00 AM","12:00 PM","81.49"
"Oct 24, 2022","12:00 PM","1:00 PM","68.10"
"Oct 24, 2022","1:00 PM","2:00 PM","67.82"
"Oct 24, 2022","2:00 PM","3:00 PM","68.19"
"Oct 24, 2022","3:00 PM","4:00 PM","76.16"
"Oct 24, 2022","4:00 PM","5:00 PM","82.50"
"Oct 24, 2022","5:00 PM","6:00 PM","109.98"
"Oct 24, 2022","6:00 PM","7:00 PM","122.27"
"Oct 24, 2022","7:00 PM","8:00 PM","134.30"
"Oct 24, 2022","8:00 PM","9:00 PM","109.23"
"Oct 24, 2022","9:00 PM","10:00 PM","86.73"
"Oct 24, 2022","10:00 PM","11:00 PM","85.67"
"Oct 24, 2022","11:00 PM","12:00 AM","78.40"
"Oct 25, 2022","12:00 AM","1:00 AM","56.93"
"Oct 25, 2022","1:00 AM","2:00 AM","50.59"
"Oct 25, 2022","2:00 AM","3:00 AM","56.49"
"Oct 25, 2022","3:00 AM","4:00 AM","56.19"
"Oct 25, 2022","4:00 AM","5:00 AM","67.40"
"Oct 25, 2022","5:00 AM","6:00 AM","70.67"
"Oct 25, 2022","6:00 AM","7:00 AM","86.88"
"Oct 25, 2022","7:00 AM","8:00 AM","118.65"
"Oct 25, 2022","8:00 AM","9:00 AM","139.43"
"Oct 25, 2022","9:00 AM","10:00 AM","126.17"
"Oct 25, 2022","10:00 AM","11:00 AM","102.21"
"Oct 25, 2022","11:00 AM","12:00 PM","100.10"
"Oct 25, 2022","12:00 PM","1:00 PM","93.81"
"Oct 25, 2022","1:00 PM","2:00 PM","78.72"
"Oct 25, 2022","2:00 PM","3:00 PM","79.98"
"Oct 25, 2022","3:00 PM","4:00 PM","92.11"
"Oct 25, 2022","4:00 PM","5:00 PM","115.60"
"Oct 25, 2022","5:00 PM","6:00 PM","154.83"
"Oct 25, 2022","6:00 PM","7:00 PM","180.31"
"Oct 25, 2022","7:00 PM","8:00 PM","186.33"
"Oct 25, 2022","8:00 PM","9:00 PM","152.70"
"Oct 25, 2022","9:00 PM","10:00 PM","130.43"
"Oct 25, 2022","10:00 PM","11:00 PM","120.67"
"Oct 25, 2022","11:00 PM","12:00 AM","112.33"
"Oct 26, 2022","12:00 AM","1:00 AM","97.60"
"Oct 26, 2022","1:00 AM","2:00 AM","91.39"
"Oct 26, 2022","2:00 AM","3:00 AM","88.23"
"Oct 26, 2022","3:00 AM","4:00 AM","88.69"
"Oct 26, 2022","4:00 AM","5:00 AM","96.53"
"Oct 26, 2022","5:00 AM","6:00 AM","107.51"
"Oct 26, 2022","6:00 AM","7:00 AM","128.04"
"Oct 26, 2022","7:00 AM","8:00 AM","154.98"
"Oct 26, 2022","8:00 AM","9:00 AM","162.10"
"Oct 26, 2022","9:00 AM","10:00 AM","150.06"
"Oct 26, 2022","10:00 AM","11:00 AM","133.31"
"Oct 26, 2022","11:00 AM","12:00 PM","118.58"
"Oct 26, 2022","12:00 PM","1:00 PM","112.49"
"Oct 26, 2022","1:00 PM","2:00 PM","115.93"
"Oct 26, 2022","2:00 PM","3:00 PM","118.53"
"Oct 26, 2022","3:00 PM","4:00 PM","124.91"
"Oct 26, 2022","4:00 PM","5:00 PM","146.98"
"Oct 26, 2022","5:00 PM","6:00 PM","144.72"
"Oct 26, 2022","6:00 PM","7:00 PM","154.90"
"Oct 26, 2022","7:00 PM","8:00 PM","151.81"
"Oct 26, 2022","8:00 PM","9:00 PM","127.65"
"Oct 26, 2022","9:00 PM","10:00 PM","109.99"
"Oct 26, 2022","10:00 PM","11:00 PM","98.47"
"Oct 26, 2022","11:00 PM","12:00 AM","90.10"
"Oct 27, 2022","12:00 AM","1:00 AM","91.91"
"Oct 27, 2022","1:00 AM","2:00 AM","96.11"
"Oct 27, 2022","2:00 AM","3:00 AM","98.14"
"Oct 27, 2022","3:00 AM","4:00 AM","96.01"
"Oct 27, 2022","4:00 AM","5:00 AM","98.34"
"Oct 27, 2022","5:00 AM","6:00 AM","114.44"
"Oct 27, 2022","6:00 AM","7:00 AM","136.72"
"Oct 27, 2022","7:00 AM","8:00 AM","176.79"
"Oct 27, 2022","8:00 AM","9:00 AM","177.25"
"Oct 27, 2022","9:00 AM","10:00 AM","145.10"
"Oct 27, 2022","10:00 AM","11:00 AM","130.36"
"Oct 27, 2022","11:00 AM","12:00 PM","118.81"
"Oct 27, 2022","12:00 PM","1:00 PM","107.59"
"Oct 27, 2022","1:00 PM","2:00 PM","100.86"
"Oct 27, 2022","2:00 PM","3:00 PM","105.72"
"Oct 27, 2022","3:00 PM","4:00 PM","120.06"
"Oct 27, 2022","4:00 PM","5:00 PM","140.69"
"Oct 27, 2022","5:00 PM","6:00 PM","159.56"
"Oct 27, 2022","6:00 PM","7:00 PM","154.95"
"Oct 27, 2022","7:00 PM","8:00 PM","143.61"
"Oct 27, 2022","8:00 PM","9:00 PM","131.82"
"Oct 27, 2022","9:00 PM","10:00 PM","128.00"
"Oct 27, 2022","10:00 PM","11:00 PM","121.34"
"Oct 27, 2022","11:00 PM","12:00 AM","98.29"
"Oct 28, 2022","12:00 AM","1:00 AM","88.18"
"Oct 28, 2022","1:00 AM","2:00 AM","87.55"
"Oct 28, 2022","2:00 AM","3:00 AM","88.18"
"Oct 28, 2022","3:00 AM","4:00 AM","88.04"
"Oct 28, 2022","4:00 AM","5:00 AM","89.21"
"Oct 28, 2022","5:00 AM","6:00 AM","92.85"
"Oct 28, 2022","6:00 AM","7:00 AM","114.91"
"Oct 28, 2022","7:00 AM","8:00 AM","127.59"
"Oct 28, 2022","8:00 AM","9:00 AM","133.94"
"Oct 28, 2022","9:00 AM","10:00 AM","123.58"
"Oct 28, 2022","10:00 AM","11:00 AM","119.60"
"Oct 28, 2022","11:00 AM","12:00 PM","104.99"
"Oct 28, 2022","12:00 PM","1:00 PM","99.95"
"Oct 28, 2022","1:00 PM","2:00 PM","88.90"
"Oct 28, 2022","2:00 PM","3:00 PM","92.18"
"Oct 28, 2022","3:00 PM","4:00 PM","96.17"
"Oct 28, 2022","4:00 PM","5:00 PM","105.92"
"Oct 28, 2022","5:00 PM","6:00 PM","125.18"
"Oct 28, 2022","6:00 PM","7:00 PM","129.08"
"Oct 28, 2022","7:00 PM","8:00 PM","127.67"
"Oct 28, 2022","8:00 PM","9:00 PM","112.90"
"Oct 28, 2022","9:00 PM","10:00 PM","102.21"
"Oct 28, 2022","10:00 PM","11:00 PM","101.61"
"Oct 28, 2022","11:00 PM","12:00 AM","92.03"
"Oct 29, 2022","12:00 AM","1:00 AM","93.31"
"Oct 29, 2022","1:00 AM","2:00 AM","92.77"
"Oct 29, 2022","2:00 AM","3:00 AM","90.41"
"Oct 29, 2022","3:00 AM","4:00 AM","87.98"
"Oct 29, 2022","4:00 AM","5:00 AM","87.00"
"Oct 29, 2022","5:00 AM","6:00 AM","86.67"
"Oct 29, 2022","6:00 AM","7:00 AM","91.39"
"Oct 29, 2022","7:00 AM","8:00 AM","101.32"
"Oct 29, 2022","8:00 AM","9:00 AM","115.04"
"Oct 29, 2022","9:00 AM","10:00 AM","109.00"
"Oct 29, 2022","10:00 AM","11:00 AM","95.48"
"Oct 29, 2022","11:00 AM","12:00 PM","87.00"
"Oct 29, 2022","12:00 PM","1:00 PM","84.85"
"Oct 29, 2022","1:00 PM","2:00 PM","81.46"
"Oct 29, 2022","2:00 PM","3:00 PM","84.51"
"Oct 29, 2022","3:00 PM","4:00 PM","89.96"
"Oct 29, 2022","4:00 PM","5:00 PM","112.92"
"Oct 29, 2022","5:00 PM","6:00 PM","123.01"
"Oct 29, 2022","6:00 PM","7:00 PM","139.91"
"Oct 29, 2022","7:00 PM","8:00 PM","138.24"
"Oct 29, 2022","8:00 PM","9:00 PM","121.85"
"Oct 29, 2022","9:00 PM","10:00 PM","109.90"
"Oct 29, 2022","10:00 PM","11:00 PM","104.04"
"Oct 29, 2022","11:00 PM","12:00 AM","97.49"
"Oct 30, 2022","12:00 AM","1:00 AM","103.01"
"Oct 30, 2022","1:00 AM","2:00 AM","100.49"
"Oct 30, 2022","2:00 AM","3:00 AM","100.20"
"Oct 30, 2022","2:00 AM","3:00 AM","99.92"
"Oct 30, 2022","3:00 AM","4:00 AM","98.31"
"Oct 30, 2022","4:00 AM","5:00 AM","98.46"
"Oct 30, 2022","5:00 AM","6:00 AM","98.98"
"Oct 30, 2022","6:00 AM","7:00 AM","100.55"
"Oct 30, 2022","7:00 AM","8:00 AM","110.04"
"Oct 30, 2022","8:00 AM","9:00 AM","113.33"
"Oct 30, 2022","9:00 AM","10:00 AM","104.18"
"Oct 30, 2022","10:00 AM","11:00 AM","97.81"
"Oct 30, 2022","11:00 AM","12:00 PM","100.03"
"Oct 30, 2022","12:00 PM","1:00 PM","100.00"
"Oct 30, 2022","1:00 PM","2:00 PM","100.00"
"Oct 30, 2022","2:00 PM","3:00 PM","109.43"
"Oct 30, 2022","3:00 PM","4:00 PM","124.61"
"Oct 30, 2022","4:00 PM","5:00 PM","140.15"
"Oct 30, 2022","5:00 PM","6:00 PM","156.00"
"Oct 30, 2022","6:00 PM","7:00 PM","170.38"
"Oct 30, 2022","7:00 PM","8:00 PM","165.00"
"Oct 30, 2022","8:00 PM","9:00 PM","147.52"
"Oct 30, 2022","9:00 PM","10:00 PM","138.96"
"Oct 30, 2022","10:00 PM","11:00 PM","127.00"
"Oct 30, 2022","11:00 PM","12:00 AM","109.26"
"Oct 31, 2022","12:00 AM","1:00 AM","129.38"
"Oct 31, 2022","1:00 AM","2:00 AM","119.09"
"Oct 31, 2022","2:00 AM","3:00 AM","116.32"
"Oct 31, 2022","3:00 AM","4:00 AM","114.60"
"Oct 31, 2022","4:00 AM","5:00 AM","115.07"
"Oct 31, 2022","5:00 AM","6:00 AM","123.45"
"Oct 31, 2022","6:00 AM","7:00 AM","145.62"
